날짜,시간,온도,습도
2022-09-14,오후 2:06:19,21.84,4.35
2022-09-14,오후 2:06:39,11.38,1.26
2022-09-14,오후 2:06:59,31.07,3.78
2022-09-14,오후 2:07:19,31.07,3.78
2022-09-14,오후 2:07:39,21.84,4.35
2022-09-14,오후 2:07:59,51.33,5.54
2022-09-14,오후 2:08:19,41.12,2.18
2022-09-14,오후 2:08:39,11.38,1.26
2022-09-14,오후 2:08:59,51.33,5.54
2022-09-14,오후 2:09:19,41.12,2.18
2022-09-14,오후 2:09:39,31.07,3.78
2022-09-14,오후 2:09:59,21.84,4.35
2022-09-14,오후 2:10:19,51.33,5.54
2022-09-14,오후 2:10:39,21.84,4.35
2022-09-14,오후 2:10:59,51.33,5.54
2022-09-14,오후 2:11:19,21.84,4.35
2022-09-14,오후 2:11:39,41.12,2.18
2022-09-14,오후 2:11:59,31.07,3.78
2022-09-14,오후 2:12:19,31.07,3.78
2022-09-14,오후 2:12:39,11.38,1.26
2022-09-14,오후 2:12:59,31.07,3.78
2022-09-14,오후 2:13:19,21.84,4.35
2022-09-14,오후 2:13:39,51.33,5.54
2022-09-14,오후 2:13:59,21.84,4.35
2022-09-14,오후 2:14:19,51.33,5.54
2022-09-14,오후 2:14:39,21.84,4.35
2022-09-14,오후 2:14:59,21.84,4.35
2022-09-14,오후 2:15:19,11.38,1.26
2022-09-14,오후 2:15:39,31.07,3.78
2022-09-14,오후 2:15:59,21.84,4.35
2022-09-14,오후 2:16:19,21.84,4.35
2022-09-14,오후 2:16:39,41.12,2.18
2022-09-14,오후 2:16:59,51.33,5.54
2022-09-14,오후 2:17:19,11.38,1.26
2022-09-14,오후 2:17:39,31.07,3.78
2022-09-14,오후 2:17:59,31.07,3.78
2022-09-14,오후 2:18:19,31.07,3.78
2022-09-14,오후 2:18:39,41.12,2.18
2022-09-14,오후 2:18:59,41.12,2.18
2022-09-14,오후 2:19:19,41.12,2.18
2022-09-14,오후 2:19:39,31.07,3.78
2022-09-14,오후 2:19:59,41.12,2.18
2022-09-14,오후 2:20:19,21.84,4.35
2022-09-14,오후 2:20:39,51.33,5.54
2022-09-14,오후 2:20:59,31.07,3.78
2022-09-14,오후 2:21:19,31.07,3.78
2022-09-14,오후 2:21:39,21.84,4.35
2022-09-14,오후 2:21:59,41.12,2.18
2022-09-14,오후 2:22:19,51.33,5.54
2022-09-14,오후 2:22:39,41.12,2.18
2022-09-14,오후 2:22:59,31.07,3.78
2022-09-14,오후 2:23:19,31.07,3.78
2022-09-14,오후 2:23:39,51.33,5.54
2022-09-14,오후 2:23:59,51.33,5.54
2022-09-14,오후 2:24:19,31.07,3.78
2022-09-14,오후 2:24:39,41.12,2.18
2022-09-14,오후 2:24:59,41.12,2.18
2022-09-14,오후 2:25:19,51.33,5.54
2022-09-14,오후 2:25:39,51.33,5.54
2022-09-14,오후 2:25:59,51.33,5.54
2022-09-14,오후 2:26:19,11.38,1.26
2022-09-14,오후 2:26:39,11.38,1.26
2022-09-14,오후 2:26:59,31.07,3.78
2022-09-14,오후 2:27:19,11.38,1.26
2022-09-14,오후 2:27:39,41.12,2.18
2022-09-14,오후 2:27:59,51.33,5.54
2022-09-14,오후 2:28:19,41.12,2.18
2022-09-14,오후 2:28:39,51.33,5.54
2022-09-14,오후 2:28:59,41.12,2.18
2022-09-14,오후 2:29:19,31.07,3.78
2022-09-14,오후 2:29:39,51.33,5.54
2022-09-14,오후 2:29:59,21.84,4.35
2022-09-14,오후 2:30:19,51.33,5.54
2022-09-14,오후 2:30:39,41.12,2.18
2022-09-14,오후 2:30:59,31.07,3.78
2022-09-14,오후 2:31:19,11.38,1.26
2022-09-14,오후 2:31:39,21.84,4.35
2022-09-14,오후 2:31:59,21.84,4.35
2022-09-14,오후 2:32:19,31.07,3.78
2022-09-14,오후 2:32:39,51.33,5.54
2022-09-14,오후 2:32:59,11.38,1.26
2022-09-14,오후 2:33:19,11.38,1.26
2022-09-14,오후 2:33:39,11.38,1.26
2022-09-14,오후 2:33:59,21.84,4.35
2022-09-14,오후 2:34:19,11.38,1.26
2022-09-14,오후 2:34:39,21.84,4.35
2022-09-14,오후 2:34:59,11.38,1.26
2022-09-14,오후 2:35:19,21.84,4.35
2022-09-14,오후 2:35:39,41.12,2.18
2022-09-14,오후 2:35:59,31.07,3.78
2022-09-14,오후 2:36:19,51.33,5.54
2022-09-14,오후 2:36:39,11.38,1.26
2022-09-14,오후 2:36:59,41.12,2.18
2022-09-14,오후 2:37:19,41.12,2.18
2022-09-14,오후 2:37:39,31.07,3.78
2022-09-14,오후 2:37:59,21.84,4.35
2022-09-14,오후 2:38:19,11.38,1.26
2022-09-14,오후 2:38:39,31.07,3.78
2022-09-14,오후 2:38:59,11.38,1.26
2022-09-14,오후 2:39:19,51.33,5.54
2022-09-14,오후 2:39:39,31.07,3.78
2022-09-14,오후 2:39:59,31.07,3.78
2022-09-14,오후 2:40:19,31.07,3.78
2022-09-14,오후 2:40:39,31.07,3.78
2022-09-14,오후 2:40:59,41.12,2.18
2022-09-14,오후 2:41:19,41.12,2.18
2022-09-14,오후 2:41:39,51.33,5.54
2022-09-14,오후 2:41:59,31.07,3.78
2022-09-14,오후 2:42:19,21.84,4.35
2022-09-14,오후 2:42:39,11.38,1.26
2022-09-14,오후 2:42:59,41.12,2.18
2022-09-14,오후 2:43:19,51.33,5.54
2022-09-14,오후 2:43:39,21.84,4.35
